code,name,score,net_income_positive,roa_increasing,roa_current,roa_previous,debt_ratio_decreasing,debt_ratio_current,debt_ratio_previous,shares_not_increasing,shares_current,shares_previous,operating_margin_increasing,operating_margin_current,operating_margin_previous,asset_turnover_increasing,asset_turnover_current,asset_turnover_previous
117670,알파칩스,4,False,True,-15.85,-39.79,True,36.6,39.97,False,4903.0,3768.0,True,-1.64,-3.5,True,1.61,1.38
263700,케어랩스,4,False,True,-13.75,-14.73,False,61.62,53.7,True,19414.0,19414.0,True,-5.41,-14.18,True,0.58,0.5
351020,미쥬,4,True,True,4.76,4.64,True,71.9,74.83,True,2075.0,2075.0,False,4.87,5.63,False,1.47,1.53
448710,코츠테크놀로지,4,True,True,12.29,10.82,True,31.18,43.43,False,5181.0,5082.0,False,14.62,17.15,True,0.97,0.79
266870,파워풀엑스,4,False,True,-20.0,-20.16,True,15.24,15.5,True,6409.0,6409.0,False,-28.28,-27.83,True,0.94,0.89
224810,엄지하우스,4,False,True,-5.11,-7.51,False,87.52,85.59,True,4200.0,4200.0,True,1.6,-2.26,True,1.23,1.04
413300,티엘엔지니어링,4,False,True,-5.8,-8.57,True,82.61,84.29,False,1352.0,1306.0,True,-2.92,-5.94,True,1.99,1.44
208710,포톤,4,False,True,-9.71,-12.66,True,45.5,46.77,False,13180.0,12520.0,True,-2.51,-2.67,True,1.37,1.14
156100,엘앤케이바이오,4,True,True,11.07,-8.28,False,56.56,51.27,True,19937.0,19937.0,True,8.59,6.69,False,0.43,0.48
452430,사피엔반도체,4,False,True,-54.81,-60.65,True,47.44,49.54,False,8096.0,7801.0,True,-42.5,-215.62,True,0.26,0.15
241790,티이엠씨씨엔에스,4,True,False,5.4,6.27,True,28.49,43.36,True,10003.0,10003.0,False,3.05,9.48,True,1.2,0.73
238120,얼라인드,4,True,True,9.26,7.82,True,19.86,23.47,True,14379.0,14379.0,False,17.72,21.71,False,0.36,0.37
177830,파버나인,4,True,True,4.22,0.08,False,52.02,43.37,True,13289.0,14289.0,True,6.1,1.41,False,0.8,0.92
250930,예선테크,4,False,True,-11.26,-18.82,False,69.42,59.41,True,33000.0,33000.0,True,-7.34,-19.95,True,0.82,0.81
100130,동국S&C,4,False,False,-12.81,-6.41,True,39.67,47.25,True,57143.0,57143.0,True,-3.32,-19.76,True,0.53,0.38
236200,슈프리마,4,True,False,8.69,12.5,False,9.04,9.03,True,7193.0,7193.0,True,22.45,21.53,True,0.45,0.42
347860,알체라,4,False,True,-55.62,-74.03,True,60.11,77.35,False,28728.0,25029.0,True,-60.12,-159.48,True,0.97,0.32
194480,데브시스터즈,4,True,True,11.17,10.87,True,36.53,40.78,False,12041.0,11986.0,False,10.37,11.52,True,1.22,0.91
381620,제닉스로보틱스,4,True,True,7.45,5.25,True,28.82,65.76,False,13118.0,11940.0,True,6.77,5.22,False,0.79,1.04
131290,티에스이,4,True,False,5.81,8.66,True,21.69,23.05,True,11061.0,11061.0,False,10.76,11.46,True,0.73,0.67
307280,원바이오젠,4,True,False,12.83,13.99,True,9.69,24.01,True,7392.0,7392.0,False,21.05,23.99,True,0.74,0.69
101160,월덱스,4,True,False,16.59,17.18,True,21.52,23.65,True,16511.0,16511.0,True,22.91,22.49,False,0.78,0.92
373110,엑셀세라퓨틱스,4,False,True,-56.21,-88.57,True,46.15,77.14,False,10918.0,9164.0,True,-489.47,-790.91,True,0.11,0.1
900290,GRT,4,True,False,5.35,6.53,True,43.36,45.1,True,80850.0,80850.0,False,14.31,17.45,True,0.53,0.5
206650,유바이오로직스,4,True,True,9.4,-10.14,False,34.69,30.96,False,36534.0,36455.0,True,35.73,11.1,True,0.48,0.46
234920,자이글,4,False,True,-12.45,-20.12,False,55.13,39.46,True,13531.0,13531.0,True,-40.5,-212.2,True,0.22,0.08
368970,오에스피,4,True,True,3.8,0.14,True,32.35,37.96,True,9346.0,9346.0,False,-0.33,5.68,False,0.43,0.49
376270,에이치이엠파마,4,False,True,-20.6,-42.09,True,29.0,37.41,False,6962.0,6244.0,True,-50.99,-222.64,True,0.41,0.19
388050,지투파워,4,True,True,8.74,7.53,False,42.75,42.11,False,18709.0,18637.0,True,8.48,6.68,True,1.12,0.99
205470,휴마시스,4,False,True,-10.73,-15.95,False,24.95,17.28,True,129375.0,129375.0,True,-41.73,-379.71,True,0.08,0.04
265520,AP시스템,4,True,False,7.37,8.64,True,35.48,43.88,True,15281.0,15281.0,True,9.41,9.13,False,0.82,0.86
127980,화인써키트,4,True,False,1.11,4.44,True,51.86,54.35,True,11841.0,11841.0,False,1.6,5.24,True,0.87,0.81
281740,레이크머티리얼즈,4,True,False,5.98,8.14,True,62.62,63.05,True,65731.0,65731.0,False,16.01,25.04,True,0.39,0.39
143540,영우디에스피,4,False,True,-5.69,-18.14,False,63.8,59.63,True,44600.0,44600.0,True,-8.46,-23.22,True,0.86,0.67
123840,뉴온,4,False,True,-28.74,-40.03,True,27.72,43.38,False,37154.0,10140.0,True,-69.23,-206.82,True,0.13,0.07
137940,넥스트아이,4,False,True,-6.02,-15.78,False,30.69,24.62,True,78321.0,78321.0,True,-10.58,-68.93,True,0.45,0.16
122900,아이마켓코리아,4,True,True,2.68,1.77,True,67.6,70.85,True,33429.0,33429.0,False,1.1,1.35,False,2.33,2.42
123570,이엠넷,4,True,True,4.25,3.09,False,29.03,25.67,True,22276.0,22276.0,True,13.22,10.57,False,0.26,0.28
239340,이스트에이드,4,False,True,-13.59,-22.5,False,42.12,19.06,True,26980.0,26980.0,True,-29.27,-44.93,True,0.45,0.43
378340,필에너지,4,True,True,6.32,-2.56,True,32.58,48.5,False,21286.0,21209.0,False,4.98,7.78,True,1.35,0.79
212560,네오오토,4,True,True,8.16,6.75,False,42.81,38.82,True,11812.0,11812.0,True,5.76,5.25,False,1.01,1.12
950170,JTC,4,True,False,15.0,21.54,True,40.87,48.88,False,51746.0,50289.0,True,15.74,6.71,True,1.01,0.86
121850,코이즈,4,False,True,-9.41,-13.06,False,57.49,55.49,True,30614.0,30614.0,True,-15.46,-25.0,True,0.72,0.49
294140,레몬,4,False,True,-23.38,-31.93,True,38.81,40.7,True,21000.0,21000.0,True,-86.3,-111.43,False,0.36,0.37
336060,웨이버스,4,True,False,6.06,14.4,True,27.89,28.6,True,48155.0,48155.0,False,3.01,10.45,True,1.03,0.99
298000,효성화학,4,False,True,-9.95,-11.13,False,102.08,98.01,True,3792.0,3792.0,True,-6.01,-8.15,True,0.87,0.84
277880,티에스아이,4,True,True,8.0,-1.43,True,65.75,71.64,False,20161.0,20156.0,True,5.74,0.77,False,0.74,0.76
205500,넥써쓰,4,False,True,-24.26,-30.3,True,23.67,25.76,False,57465.0,50621.0,True,-117.11,-294.55,True,0.22,0.14
102280,쌍방울,4,False,True,-8.12,-18.15,True,20.09,21.07,True,26259.0,26259.0,False,-2.5,0.42,True,0.72,0.66
234080,JW생명과학,4,True,True,13.53,10.99,False,38.4,37.69,True,15835.0,15835.0,True,16.13,14.93,False,0.68,0.81
347890,엠투아이,4,True,True,8.19,8.18,False,6.4,5.97,True,16913.0,16913.0,False,15.22,16.97,True,0.47,0.43
465770,STX그린로지스,4,True,True,10.71,1.89,False,68.45,58.86,True,7171.0,7171.0,True,10.21,6.36,False,0.29,0.38
352480,씨앤씨인터내셔널,4,True,False,6.73,10.98,True,24.24,30.26,True,10014.0,10014.0,True,10.91,10.25,False,0.82,0.96
138490,코오롱ENP,4,True,False,8.12,9.59,True,19.25,21.35,True,38000.0,38000.0,True,9.42,8.19,False,1.11,1.18
129890,앱코,4,True,True,4.81,1.88,False,42.13,39.5,True,50643.0,50643.0,True,5.14,2.22,False,0.96,1.03
134380,미원화학,4,True,True,14.37,13.23,False,13.25,12.32,True,2199.0,2199.0,True,11.17,10.71,False,1.37,1.41
213500,한솔제지,4,True,True,1.55,-1.51,False,68.1,65.92,True,23801.0,23801.0,True,3.58,0.99,False,1.08,1.1
140860,파크시스템스,4,True,False,14.64,15.6,True,29.48,31.5,False,6988.0,6966.0,True,24.36,21.99,True,0.65,0.64
214680,디알텍,4,True,True,0.91,-10.76,False,62.25,59.4,False,74015.0,72520.0,True,3.98,-12.4,True,0.66,0.54
211050,인카금융서비스,4,True,True,8.76,5.93,True,79.19,80.55,True,51380.0,51380.0,False,9.72,10.37,False,1.38,1.67
333050,모코엠시스,4,True,True,7.89,3.7,False,29.93,29.63,False,24459.0,23552.0,True,7.14,2.85,True,0.92,0.83
354390,바스칸바이오제약,4,True,False,8.09,8.64,True,12.72,15.12,True,7018.0,7018.0,True,4.15,3.95,False,0.84,0.94
138080,오이솔루션,4,False,True,-10.67,-24.23,False,52.96,45.75,True,10624.0,10624.0,True,-24.92,-95.0,True,0.49,0.23
106080,케이이엠텍,4,False,True,-7.84,-50.0,True,38.15,47.35,False,25135.0,16373.0,True,-24.43,-74.0,True,0.31,0.22
279600,미디어젠,4,False,True,-11.02,-21.83,True,52.49,57.54,True,4685.0,4685.0,True,-39.17,-41.41,False,0.31,0.51
262840,아이퀘스트,4,True,True,6.87,6.06,True,12.94,14.89,True,21134.0,21134.0,False,8.37,8.98,False,0.65,0.66
298060,에스씨엠생명과학,4,False,True,-53.45,-94.49,False,38.79,19.29,True,20467.0,20467.0,True,-1412.5,-1857.14,True,0.03,0.03
101240,씨큐브,4,True,True,8.03,3.69,False,23.58,16.4,True,10341.0,10341.0,True,16.97,9.78,False,0.52,0.55
389260,대명에너지,4,True,True,2.11,1.77,False,65.21,64.83,True,17050.0,17050.0,False,14.31,27.11,True,0.18,0.18
159910,에코글로우,3,False,True,-25.52,-34.43,False,46.03,33.7,False,36410.0,35415.0,True,-43.45,-48.15,True,0.61,0.49
106520,노블엠앤비,3,False,True,-31.31,-51.96,False,82.71,62.63,True,38696.0,38696.0,True,-174.36,-213.21,False,0.18,0.19
258790,소프트캠프,3,False,True,0.0,-24.69,False,70.48,52.67,True,24991.0,24991.0,True,-10.65,-14.05,False,0.43,0.76
134790,시디즈,3,True,False,0.91,2.52,False,33.57,31.86,True,2000.0,2000.0,False,-1.63,-0.95,True,2.11,2.1
216400,인바이츠바이오코아,3,False,False,-11.02,-7.19,False,85.82,65.03,True,7711.0,7711.0,True,1.39,-23.77,True,0.22,0.2
377460,위니아에이드,3,False,True,-25.05,-49.1,False,90.11,75.16,True,1581.0,1581.0,True,-0.77,-38.68,False,0.59,1.0
166480,코아스템켐온,3,False,True,-22.38,-22.52,True,58.64,75.06,True,32870.0,32870.0,False,-76.39,-58.46,False,0.25,0.43
462510,라메디텍,3,False,True,-42.6,-73.45,True,14.35,23.89,False,8651.0,7314.0,False,-146.97,-120.69,True,0.3,0.26
377030,비트맥스,3,False,False,-94.74,-25.58,True,50.18,50.58,False,30271.0,20892.0,True,-49.73,-916.67,True,1.31,0.03
154040,다산솔루에타,3,False,False,-23.09,14.52,True,53.23,61.59,True,17950.0,17950.0,True,5.65,-0.06,False,0.42,0.87
253610,루트락,3,False,True,-14.77,-22.58,False,107.38,96.13,False,10157.0,10104.0,True,-15.0,-27.5,True,0.67,0.52
100660,서암기계공업,3,True,False,0.54,2.51,True,11.23,13.32,True,12600.0,12600.0,False,-3.07,1.31,False,0.57,0.6
138070,신진에스엠,3,True,False,0.66,3.72,True,25.59,27.07,True,17503.0,17503.0,False,2.38,6.7,False,0.52,0.56
123010,아이윈플러스,3,False,False,-27.81,-16.09,False,42.1,39.97,True,32659.0,32659.0,True,-17.51,-31.27,True,0.75,0.43
179530,애드바이오텍,3,False,False,-38.96,-19.22,False,87.01,61.21,True,9140.0,9140.0,True,-36.94,-45.71,True,0.48,0.37
115160,휴맥스,3,False,True,-9.19,-9.42,False,75.05,70.22,True,43970.0,43970.0,False,1.16,2.71,True,0.81,0.78
900300,오가닉티코스메틱,3,False,True,-14.2,-23.49,True,19.79,24.07,False,48809.0,24526.0,True,-39.1,-41.65,False,0.49,0.52
311960,인터로이드,3,False,False,-55.47,-10.33,False,68.61,47.93,True,3063.0,3063.0,True,-32.04,-34.07,True,0.75,0.38
336040,타스컴,3,False,True,-41.46,-64.06,False,90.24,85.94,False,4548.0,4204.0,True,-23.08,-51.28,True,1.59,1.22
447690,아이오바이오,3,False,True,-218.18,-240.0,False,295.45,193.33,True,2564.0,2564.0,True,-195.65,-211.76,False,1.05,1.13
390110,애니메디솔루션,3,False,False,-70.45,-58.67,False,86.36,52.0,True,9087.0,9087.0,True,-164.29,-363.64,True,0.32,0.15
238090,앤디포스,3,False,False,-29.37,-9.78,False,14.73,11.55,True,23541.0,23541.0,True,3.81,-5.73,True,0.5,0.35
286750,나노실리칸첨단소재,3,True,True,0.71,-21.88,True,41.64,66.32,False,21514.0,20608.0,False,-64.15,-38.46,False,0.19,0.23
114190,강원에너지,3,False,False,-0.37,3.09,True,56.13,75.22,True,26123.0,26123.0,False,3.03,4.96,True,1.37,0.81
102950,아하,3,True,False,0.37,1.29,False,64.47,62.02,True,13122.0,13122.0,True,4.27,3.83,False,0.51,0.77
111870,KH 미래물산,3,False,False,-33.12,46.84,True,17.75,18.3,False,4930.0,4088.0,True,-41.18,-112.66,True,0.11,0.05
256940,킵스파마,3,True,False,0.97,2.98,False,61.74,50.04,True,18749.0,18749.0,True,4.86,3.37,False,0.77,0.79
188260,세니젠,3,False,True,-30.72,-41.12,False,38.55,35.51,False,7228.0,6752.0,True,-21.25,-28.25,True,1.45,1.04
321370,센서뷰,3,False,True,-41.69,-64.66,False,55.04,50.53,False,41232.0,28690.0,True,-101.28,-211.76,True,0.37,0.3
149300,아퓨어스,3,False,True,-22.14,-33.33,False,73.57,57.05,True,43486.0,43486.0,True,-400.0,-585.71,False,0.04,0.04
298690,에어부산,3,True,False,0.17,7.67,False,90.19,86.25,True,116640.0,116640.0,False,14.53,17.95,True,0.71,0.66
196450,코아시아씨엠,3,False,True,-13.06,-14.35,False,54.82,53.38,True,45320.0,45320.0,True,-3.55,-4.42,False,1.87,1.91
119650,KC코트렐,3,False,True,-10.47,-10.71,True,71.0,90.01,False,18628.0,14776.0,False,-20.4,-4.7,True,1.16,1.04
354200,엔젠바이오,3,False,False,-42.12,-30.5,True,46.06,61.47,False,19819.0,13708.0,True,-282.46,-304.55,True,0.17,0.1
317120,라닉스,3,False,True,-15.55,-18.49,True,54.52,63.7,True,10485.0,10485.0,False,-70.13,-26.09,False,0.18,0.39
396270,넥스트칩,3,False,True,-37.3,-38.2,False,84.14,58.08,False,18089.0,18051.0,True,-56.97,-138.89,True,0.58,0.23
182400,엔케이맥스,3,False,True,-161.14,-282.35,False,209.17,117.28,False,17991.0,17434.0,True,-46.59,-681.82,True,0.38,0.18
196300,HLB펩,3,False,True,-41.21,-43.33,False,67.27,50.0,False,6003.0,5937.0,True,-87.1,-119.64,True,0.38,0.27
136660,큐엠씨,3,False,True,-8.13,-14.19,False,93.3,86.73,True,2361.0,2361.0,True,-27.78,-45.1,False,0.17,0.23
109820,진매트릭스,3,False,False,-12.98,-2.87,False,32.28,26.11,True,20394.0,20394.0,True,-16.0,-25.51,True,0.35,0.31
317400,자이에스앤디,3,True,False,0.51,6.05,True,48.97,49.43,True,38783.0,38783.0,False,0.15,5.33,False,1.21,1.51
338220,뷰노,3,False,True,-5.69,-25.9,False,42.07,38.84,False,13960.0,13690.0,True,-7.22,-48.26,True,0.79,0.52
389140,포바이포,3,False,True,-20.85,-30.75,False,48.31,37.01,False,11113.0,11073.0,True,-41.74,-48.22,True,0.56,0.5
200710,에이디테크놀로지,3,False,False,-6.21,-5.63,True,46.26,48.62,False,13441.0,13427.0,True,-15.96,-17.37,True,0.43,0.35
220100,퓨쳐켐,3,False,False,-12.63,-9.2,False,26.75,12.23,True,22102.0,22102.0,True,-54.91,-60.0,True,0.23,0.19
481850,신한글로벌액티브리츠,3,False,True,-2.7,-6.44,False,37.63,27.86,True,43478.0,43478.0,True,69.7,2.86,False,0.02,0.02
451760,컨텍,3,False,True,-4.84,-6.85,False,37.39,32.46,False,14991.0,14589.0,True,-13.83,-17.68,True,0.35,0.25
466100,클로봇,3,False,True,-9.64,-64.74,True,13.67,24.57,False,24555.0,20739.0,True,-22.46,-23.97,False,0.48,0.7
407400,꿈비,3,False,True,-3.77,-4.67,False,53.42,27.44,True,12259.0,12259.0,True,1.01,-9.0,False,0.55,0.59
452260,한화갤러리아,3,False,True,-1.0,-1.62,False,57.49,55.33,True,193860.0,193860.0,False,0.58,2.26,True,0.29,0.23
232530,이엠티,3,False,True,-2.69,-41.67,False,101.7,96.11,True,25614.0,25614.0,True,-10.2,-72.53,False,0.14,0.51
112290,와이씨켐,3,False,False,-13.76,-5.1,False,61.74,49.41,True,10111.0,10111.0,True,-11.66,-12.52,True,0.6,0.52
173940,에프엔씨엔터,3,False,True,-5.66,-7.42,False,73.99,67.8,True,15393.0,15393.0,True,-4.87,-8.88,False,0.73,0.81
148250,알엔투테크놀로지,3,False,True,-3.71,-7.46,False,22.27,21.77,True,7391.0,7391.0,False,-18.88,-10.2,True,0.31,0.3
150840,인트로메딕,3,False,False,-66.67,-39.2,True,45.71,56.25,False,42998.0,39439.0,True,-14.42,-35.0,True,0.99,0.57
363260,모비데이즈,3,False,False,-1.46,-0.8,False,60.24,56.29,True,32164.0,32164.0,True,0.81,-7.95,True,0.32,0.21
226950,올릭스,3,False,True,-28.89,-57.16,True,20.0,74.16,False,18460.0,16020.0,True,-400.0,-542.11,False,0.05,0.08
204840,지엘팜텍,3,False,True,-5.42,-9.27,True,53.77,69.17,False,76965.0,62354.0,True,-6.92,-12.31,False,0.61,0.65
304360,에스바이오메딕스,3,False,True,-13.0,-29.15,True,58.97,61.44,False,11746.0,11337.0,True,-39.42,-45.8,False,0.31,0.41
361670,삼영에스앤씨,3,False,False,-14.66,-10.65,False,13.79,11.79,True,5668.0,5668.0,True,-25.0,-30.17,True,0.53,0.44
232830,아이티센피엔에스,3,False,True,-1.71,-4.81,False,92.41,36.54,True,11707.0,11707.0,True,-1.53,-8.02,False,0.71,0.78
140910,에이리츠,3,False,False,-2.9,-1.22,False,63.45,60.63,True,4463.0,4463.0,True,-26.67,-81.25,True,0.05,0.02
308430,셀비온,3,False,True,-21.22,-31.86,True,13.95,33.63,False,12801.0,10771.0,True,-308.7,-333.33,False,0.07,0.13
151910,퓨처코어,3,False,False,-11.53,-8.72,True,59.42,59.68,False,190072.0,188371.0,True,3.5,-6.0,True,0.88,0.55
406820,뷰티스킨,3,False,True,-6.87,-11.73,False,57.83,52.7,True,3534.0,3534.0,True,-1.48,-7.54,False,0.97,1.09
101170,우림피티에스,3,False,False,-8.44,4.71,True,12.88,15.55,True,13500.0,13500.0,False,-2.23,4.36,True,0.78,0.54
134580,탑코미디어,3,False,True,-12.18,-28.4,False,15.8,10.98,True,22026.0,22026.0,False,-15.88,-14.06,True,0.6,0.46
475960,토모큐브,3,False,True,-12.41,-19.04,False,6.08,3.67,False,13048.0,10450.0,True,-43.44,-149.15,True,0.31,0.14
301300,바이브컴퍼니,3,False,False,-10.48,26.6,True,32.36,43.31,False,12395.0,12340.0,True,-22.81,-30.67,True,0.3,0.25
224060,더코디,3,False,True,-8.29,-13.78,False,72.26,67.61,False,5161.0,4748.0,True,-11.04,-51.49,True,0.36,0.2
214330,금호에이치티,3,False,True,-3.44,-4.57,True,29.62,31.37,False,213914.0,196145.0,False,2.67,2.96,True,1.03,0.82
253840,수젠텍,3,False,False,-14.31,-13.06,True,9.57,15.54,False,16743.0,16723.0,True,-217.82,-321.13,True,0.09,0.05
312610,에이에프더블류,3,False,False,-7.87,-4.56,False,19.52,4.26,True,20257.0,20257.0,True,-41.4,-60.29,True,0.22,0.1
317860,노드메이슨,3,False,True,-5.33,-21.21,False,77.46,68.4,False,4478.0,4430.0,True,-0.93,-18.46,True,0.88,0.84
464500,아이언디바이스,3,False,True,-13.59,-22.83,True,15.22,22.28,False,13963.0,10563.0,True,-40.91,-58.33,False,0.3,0.46
348340,뉴로메카,3,False,True,-17.65,-18.5,False,88.66,74.92,False,10601.0,10532.0,True,-75.1,-108.03,True,0.27,0.14
417840,저스템,3,False,True,-2.77,-4.12,True,39.37,41.04,False,7249.0,7159.0,False,-11.89,0.84,True,0.49,0.43
204630,스튜디오산타클로스,3,False,True,-12.16,-50.18,False,50.92,40.61,False,5090.0,4096.0,True,-98.59,-382.46,True,0.08,0.07
183490,엔지켐생명과학,3,False,False,-12.16,-4.44,False,11.17,7.99,True,85066.0,85066.0,True,-17.05,-18.95,True,0.43,0.36
216080,제테마,3,False,False,-1.17,5.74,True,67.94,69.13,False,35785.0,35718.0,True,5.99,4.43,True,0.31,0.25
104480,티케이케미칼,3,False,False,-7.54,-0.65,True,25.45,30.82,True,90895.0,90895.0,True,-0.47,-1.13,False,0.23,0.28
430690,한싹,3,True,False,0.23,7.03,True,17.93,21.98,True,10895.0,10895.0,False,-13.17,10.79,False,0.47,0.53
347700,스피어,3,False,True,-38.12,-59.47,True,30.04,53.16,False,22040.0,15665.0,True,-246.15,-535.29,False,0.06,0.09
388610,지에프씨생명과학,3,False,False,-29.35,11.17,True,45.77,106.38,False,4403.0,3085.0,True,10.12,4.55,True,0.84,0.82
289220,자이언트스텝,3,False,False,-30.86,-19.83,False,23.56,22.42,True,22122.0,22122.0,True,-34.53,-61.7,True,0.55,0.33
293780,압타바이오,3,False,False,-37.98,-13.08,True,29.97,33.73,False,26881.0,22299.0,True,-555.88,-5466.67,True,0.04,0.0
308170,씨티알모빌리티,3,False,True,-5.6,-5.67,False,75.84,71.45,True,8610.0,8610.0,True,0.9,0.11,False,1.46,1.49
371950,풍원정밀,3,False,False,-31.26,-21.21,False,71.55,43.87,True,21040.0,21040.0,True,-36.92,-50.81,True,0.51,0.42
189330,씨이랩,3,False,False,-38.81,-36.11,False,28.36,17.78,True,6372.0,6372.0,True,-58.24,-186.49,True,0.68,0.21
263800,데이타솔루션,3,True,False,0.28,2.02,True,52.71,57.58,False,16219.0,16216.0,False,0.09,1.31,True,1.53,1.25
368600,아이씨에이치,3,False,False,-11.63,-8.87,False,60.58,54.31,True,17538.0,17538.0,True,-4.95,-23.38,True,0.59,0.36
389030,지니너스,3,False,True,-29.08,-37.16,False,68.75,32.93,False,33352.0,33279.0,True,-92.86,-189.23,True,0.3,0.2
314130,지놈앤컴퍼니,3,False,True,-18.26,-31.28,False,32.79,29.92,False,31054.0,29450.0,True,-87.36,-385.31,True,0.19,0.09
302920,더콘텐츠온,3,False,False,-12.88,-5.42,False,79.92,73.49,True,4552.0,4552.0,True,-3.42,-6.98,True,0.44,0.26
160550,NEW,3,False,False,-9.27,-5.58,True,53.41,53.7,True,27906.0,27906.0,False,-16.78,-4.34,True,0.44,0.41
400760,NH올원리츠,3,False,True,-0.08,-0.17,False,80.64,71.8,True,44738.0,44738.0,True,54.13,53.37,False,0.02,0.03
365340,성일하이텍,3,False,True,-10.76,-16.56,False,78.24,66.92,False,12148.0,12042.0,True,-24.96,-52.42,True,0.28,0.2
334970,프레스티지바이오로직스,3,False,False,-10.17,-10.16,True,49.98,75.22,False,77753.0,61501.0,True,-269.6,-1518.18,True,0.05,0.01
100220,비상교육,3,False,True,-0.75,-3.42,False,54.22,50.03,True,12997.0,12997.0,True,4.14,-2.3,False,0.63,0.7
101670,하이드로리튬,3,False,True,-18.83,-40.12,True,11.17,32.49,False,54170.0,42097.0,True,107.06,-156.33,False,0.09,0.22
148780,비큐AI,3,False,False,-3.82,4.27,True,24.84,25.0,True,31446.0,31446.0,False,-4.62,1.18,True,1.1,1.03
369370,블리츠웨이엔터테인먼트,3,False,True,-14.95,-22.94,False,41.12,35.55,False,49872.0,42493.0,True,-18.18,-91.01,True,0.68,0.2
103840,우양,3,False,True,-0.86,-2.58,True,70.99,72.23,True,16366.0,16366.0,False,0.28,0.68,False,1.16,1.27
323350,다원넥스뷰,3,False,False,-14.64,0.59,True,45.36,77.51,False,8011.0,7596.0,True,6.95,-5.61,True,0.67,0.63
474170,루미르,3,False,True,-1.53,-12.63,True,15.28,31.05,False,17728.0,14683.0,True,-8.39,-24.79,False,0.2,0.26
334890,이지스밸류플러스리츠,3,False,True,-0.37,-0.44,False,34.5,21.23,True,53044.0,53044.0,False,10.3,13.22,True,0.03,0.02
221840,하이즈항공,3,False,False,-8.0,-6.16,False,64.67,58.31,True,18701.0,18701.0,True,-2.54,-5.57,True,0.76,0.66
328130,루닛,3,False,False,-20.63,-18.94,True,51.52,62.11,False,28943.0,28702.0,True,-98.27,-124.91,True,0.15,0.12
322510,제이엘케이,3,False,True,-15.8,-17.96,False,39.72,33.91,False,25529.0,21064.0,True,-206.52,-907.14,True,0.07,0.02
278280,천보,3,False,True,-0.3,-3.2,False,68.82,58.83,True,10000.0,10000.0,True,7.82,-15.73,False,0.12,0.14
424980,마이크로투나노,3,False,False,-14.99,-14.58,False,42.69,37.57,True,5919.0,5919.0,True,-93.14,-134.04,True,0.19,0.18
300120,라온피플,3,False,True,-8.82,-11.28,False,71.07,40.34,False,20860.0,20836.0,True,-7.36,-99.11,True,1.4,0.15
203690,아크솔루션스,3,False,True,-15.41,-31.35,True,57.54,60.62,False,14775.0,12423.0,False,-18.67,-12.87,True,0.54,0.48
310870,디와이씨,3,True,False,0.58,4.12,True,50.92,52.2,True,20687.0,20687.0,False,4.9,7.43,False,0.97,1.15
241710,코스메카코리아,3,True,False,8.83,10.37,False,41.13,40.6,True,10680.0,10680.0,True,12.95,11.52,False,0.98,1.01
475560,더본코리아,3,True,False,8.79,10.03,True,24.13,36.32,False,14657.0,11466.0,True,7.76,6.23,False,1.32,1.97
140660,위월드,3,True,True,3.51,3.09,False,23.68,14.43,True,2487.0,2487.0,False,2.38,6.52,False,0.37,0.47
270870,뉴트리,3,True,False,3.39,3.54,True,22.33,23.66,True,9200.0,9200.0,False,4.02,6.94,False,0.88,1.14
213420,덕산네오룩스,3,True,False,10.09,10.13,False,23.03,11.78,True,24831.0,24831.0,False,20.92,24.73,True,0.53,0.47
263020,디케이앤디,3,True,False,6.92,8.05,False,28.41,27.12,True,14500.0,15376.0,False,7.56,9.13,True,1.05,0.95
282330,BGF리테일,3,True,False,5.08,5.74,True,64.1,65.2,True,17284.0,17284.0,False,2.72,2.89,False,2.51,2.56
131220,대한과학,3,True,False,5.75,8.12,True,21.98,23.91,True,7454.0,7454.0,False,5.86,8.41,False,1.06,1.15
293480,하나제약,3,True,False,5.58,6.4,True,19.06,20.21,True,17773.0,17773.0,False,11.19,12.03,False,0.59,0.64
103140,풍산,3,True,False,5.18,5.76,False,46.96,46.31,True,28024.0,28024.0,False,6.71,7.11,True,1.15,1.11
256150,한독크린텍,3,True,False,5.72,8.39,False,9.86,9.65,True,8395.0,8395.0,False,5.13,7.99,True,1.08,1.03
179290,엠아이텍,3,True,True,15.44,12.96,False,8.19,5.97,False,32366.0,32276.0,True,32.71,30.39,False,0.45,0.47
462870,시프트업,3,True,False,18.41,52.33,True,4.9,11.23,False,58335.0,38834.0,True,68.14,65.9,False,0.28,0.83
318000,KBG,3,True,False,7.36,10.0,False,12.98,8.48,True,8740.0,8740.0,False,12.85,19.91,True,0.48,0.47
257720,실리콘투,3,True,False,23.69,26.37,True,37.61,42.86,False,60873.0,60389.0,False,19.05,19.9,True,1.57,1.51
267290,경동도시가스,3,True,False,3.02,3.22,True,52.95,55.77,True,5895.0,5895.0,False,1.51,1.57,False,1.89,1.89
298020,효성티앤씨,3,True,False,2.18,3.89,False,65.7,61.47,True,4328.0,4328.0,True,3.69,3.48,False,1.38,1.65
109860,동일금속,3,True,True,4.08,0.19,False,12.13,6.98,True,9100.0,9100.0,False,0.7,11.23,False,0.49,0.68
122830,원포유,3,True,False,7.4,11.21,True,39.64,51.12,True,32752.0,32752.0,False,28.0,28.71,False,0.3,0.45
